Length,Width,Height,E,nu,Load_x_coord,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10
1.60000000e+01,8.00000000e-01,1.00000000e+00,2.10000000e+11,3.00000000e-01,1.40024007e+01,-1.43059332e-09,-4.87641962e-09,-9.87810751e-09,-1.68921161e-08,-2.52202183e-08,-3.47480095e-08,-4.50205934e-08,-5.58594721e-08,-6.68628177e-08,-7.79153666e-08
1.60000000e+01,8.00000000e-01,1.00000000e+00,7.00000000e+10,3.40000000e-01,1.40024007e+01,-1.38923042e-09,-4.77913889e-09,-9.71936739e-09,-1.66710264e-08,-2.49366933e-08,-3.44021200e-08,-4.46127872e-08,-5.53912442e-08,-6.63348766e-08,-7.73277193e-08
1.60000000e+01,8.00000000e-01,1.00000000e+00,1.80000000e+10,1.80000000e-01,1.40024007e+01,-1.50164171e-09,-5.04431229e-09,-1.01524147e-08,-1.72740297e-08,-2.57098614e-08,-3.53453353e-08,-4.57249203e-08,-5.66683387e-08,-6.77753911e-08,-7.89328283e-08
1.60000000e+01,8.00000000e-01,1.00000000e+00,2.83000000e+10,4.00000000e-01,1.40024007e+01,-1.29508647e-09,-4.55684796e-09,-9.35567572e-09,-1.61633044e-08,-2.42846640e-08,-3.36061009e-08,-4.36740307e-08,-5.43135668e-08,-6.51203116e-08,-7.59771126e-08
1.60000000e+01,8.00000000e-01,1.20000000e+00,1.55000000e+11,2.60000000e-01,1.40024007e+01,-8.50514499e-10,-2.87531256e-09,-5.80333585e-09,-9.89635060e-09,-1.47498772e-08,-2.02976331e-08,-2.62762902e-08,-3.25824009e-08,-3.89815059e-08,-4.54027287e-08
1.60000000e+01,8.00000000e-01,1.20000000e+00,2.10000000e+11,3.00000000e-01,1.40024007e+01,-8.32239080e-10,-2.83299150e-09,-5.73479915e-09,-9.80129417e-09,-1.46282719e-08,-2.01495138e-08,-2.61018397e-08,-3.23821747e-08,-3.87556569e-08,-4.51509194e-08
1.60000000e+01,8.00000000e-01,1.20000000e+00,7.00000000e+10,3.40000000e-01,1.40024007e+01,-8.07957799e-10,-2.77668047e-09,-5.64350330e-09,-9.67452854e-09,-1.44659928e-08,-1.99517833e-08,-2.58689301e-08,-3.21148526e-08,-3.84542205e-08,-4.48151738e-08
1.60000000e+01,8.00000000e-01,1.20000000e+00,1.80000000e+10,1.80000000e-01,1.40024007e+01,-8.74575245e-10,-2.93117821e-09,-5.89386411e-09,-1.00218618e-08,-1.49104036e-08,-2.04931497e-08,-2.65065647e-08,-3.28467123e-08,-3.92798052e-08,-4.57359661e-08
1.60000000e+01,8.00000000e-01,1.20000000e+00,2.83000000e+10,4.00000000e-01,1.40024007e+01,-7.53750778e-10,-2.64999150e-09,-5.43720971e-09,-9.38717629e-09,-1.40974374e-08,-1.95022737e-08,-2.53392180e-08,-3.15068635e-08,-3.77689214e-08,-4.40527650e-08
1.60000000e+01,8.00000000e-01,1.40000000e+00,1.55000000e+11,2.60000000e-01,1.40024007e+01,-5.38880680e-10,-1.81834313e-09,-3.66692258e-09,-6.24922810e-09,-9.31045678e-09,-1.28088647e-08,-1.65786665e-08,-2.05549019e-08,-2.45883443e-08,-2.86311561e-08
1.60000000e+01,8.00000000e-01,1.40000000e+00,2.10000000e+11,3.00000000e-01,1.40024007e+01,-5.27108989e-10,-1.79144710e-09,-3.62363741e-09,-6.18937272e-09,-9.23401304e-09,-1.27158621e-08,-1.64692280e-08,-2.04293448e-08,-2.44467032e-08,-2.84730746e-08
1.60000000e+01,8.00000000e-01,1.40000000e+00,7.00000000e+10,3.40000000e-01,1.40024007e+01,-5.11598556e-10,-1.75587553e-09,-3.56626328e-09,-6.10990022e-09,-9.13241460e-09,-1.25921894e-08,-1.63236625e-08,-2.02623203e-08,-2.42583394e-08,-2.82631127e-08
1.60000000e+01,8.00000000e-01,1.40000000e+00,1.80000000e+10,1.80000000e-01,1.40024007e+01,-5.54516834e-10,-1.85402307e-09,-3.72427722e-09,-6.32843827e-09,-9.41154346e-09,-1.29317984e-08,-1.67232933e-08,-2.07208073e-08,-2.47756146e-08,-2.88406845e-08
1.60000000e+01,8.00000000e-01,1.40000000e+00,2.83000000e+10,4.00000000e-01,1.40024007e+01,-4.77506505e-10,-1.67683210e-09,-3.43802411e-09,-5.93155551e-09,-8.90387005e-09,-1.23136405e-08,-1.59956066e-08,-1.98858264e-08,-2.38339006e-08,-2.77906675e-08
1.60000000e+01,1.00000000e+00,8.00000000e-01,1.55000000e+11,2.60000000e-01,1.40024007e+01,-2.27000124e-09,-7.69591286e-09,-1.55560087e-08,-2.65605794e-08,-3.96182570e-08,-5.45502855e-08,-7.06456016e-08,-8.76239242e-08,-1.04863312e-07,-1.22195928e-07
1.60000000e+01,1.00000000e+00,8.00000000e-01,2.10000000e+11,3.00000000e-01,1.40024007e+01,-2.22217445e-09,-7.58027879e-09,-1.53650805e-08,-2.62932058e-08,-3.92742506e-08,-5.41296327e-08,-7.01488151e-08,-8.70531723e-08,-1.04219758e-07,-1.21479943e-07
1.60000000e+01,1.00000000e+00,8.00000000e-01,7.00000000e+10,3.40000000e-01,1.40024007e+01,-2.15773695e-09,-7.42541602e-09,-1.51098770e-08,-2.59359137e-08,-3.88145911e-08,-5.35676317e-08,-6.94852212e-08,-8.62909970e-08,-1.03360682e-07,-1.20524760e-07
1.60000000e+01,1.00000000e+00,8.00000000e-01,1.80000000e+10,1.80000000e-01,1.40024007e+01,-2.33227230e-09,-7.84856527e-09,-1.58093726e-08,-2.69160017e-08,-4.00759731e-08,-5.51103631e-08,-7.13073951e-08,-8.83845917e-08,-1.05721436e-07,-1.23151594e-07
1.60000000e+01,1.00000000e+00,8.00000000e-01,2.83000000e+10,4.00000000e-01,1.40024007e+01,-2.00921420e-09,-7.06965329e-09,-1.45237887e-08,-2.51144462e-08,-3.77569345e-08,-5.22740500e-08,-6.79578221e-08,-8.45374762e-08,-1.01385451e-07,-1.18330476e-07
1.60000000e+01,1.00000000e+00,1.00000000e+00,1.55000000e+11,2.60000000e-01,1.40024007e+01,-1.16986055e-09,-3.95895983e-09,-7.99538689e-09,-1.36422073e-08,-2.03403038e-08,-2.79979566e-08,-3.62512139e-08,-4.49569669e-08,-5.37937548e-08,-6.26697343e-08
1.60000000e+01,1.00000000e+00,1.00000000e+00,2.10000000e+11,3.00000000e-01,1.40024007e+01,-1.14508446e-09,-3.90049979e-09,-7.89994820e-09,-1.35093492e-08,-2.01699675e-08,-2.77901502e-08,-3.60061732e-08,-4.46756223e-08,-5.34765094e-08,-6.23164667e-08
1.60000000e+01,1.00000000e+00,1.00000000e+00,7.00000000e+10,3.40000000e-01,1.40024007e+01,-1.11201013e-09,-3.82272634e-09,-7.77310452e-09,-1.33327494e-08,-1.99435227e-08,-2.75138969e-08,-3.56804625e-08,-4.43017341e-08,-5.30550696e-08,-6.18475511e-08
1.60000000e+01,1.00000000e+00,1.00000000e+00,1.80000000e+10,1.80000000e-01,1.40024007e+01,-1.20232355e-09,-4.03636326e-09,-8.12225620e-09,-1.38190319e-08,-2.05671555e-08,-2.82748541e-08,-3.65778513e-08,-4.53321339e-08,-5.42170433e-08,-6.31417620e-08
1.60000000e+01,1.00000000e+00,1.00000000e+00,2.83000000e+10,4.00000000e-01,1.40024007e+01,-1.03735174e-09,-3.64701524e-09,-7.48616459e-09,-1.29325617e-08,-1.94298253e-08,-2.68869050e-08,-3.49411467e-08,-4.34533206e-08,-5.20993058e-08,-6.07851973e-08
1.60000000e+01,1.00000000e+00,1.20000000e+00,1.55000000e+11,2.60000000e-01,1.40024007e+01,-6.81188667e-10,-2.30106035e-09,-4.64323285e-09,-7.91752800e-09,-1.18002248e-08,-1.62381802e-08,-2.10208472e-08,-2.60656505e-08,-3.11846527e-08,-3.63209622e-08
1.60000000e+01,1.00000000e+00,1.20000000e+00,2.10000000e+11,3.00000000e-01,1.40024007e+01,-6.66616683e-10,-2.26727223e-09,-4.58851883e-09,-7.84167333e-09,-1.17032038e-08,-1.61200089e-08,-2.08816680e-08,-2.59059282e-08,-3.10045329e-08,-3.61202019e-08
1.60000000e+01,1.00000000e+00,1.20000000e+00,7.00000000e+10,3.40000000e-01,1.40024007e+01,-6.47351344e-10,-2.22263606e-09,-4.51622817e-09,-7.74138067e-09,-1.15748712e-08,-1.59636762e-08,-2.06975429e-08,-2.56946487e-08,-3.07663615e-08,-3.58550061e-08
1.60000000e+01,1.00000000e+00,1.20000000e+00,1.80000000e+10,1.80000000e-01,1.40024007e+01,-7.00450231e-10,-2.34601204e-09,-4.71619262e-09,-8.01871751e-09,-1.19296749e-08,-1.63958854e-08,-2.12066293e-08,-2.62788938e-08,-3.14252791e-08,-3.65896717e-08
1.60000000e+01,1.00000000e+00,1.20000000e+00,2.83000000e+10,4.00000000e-01,1.40024007e+01,-6.04704627e-10,-2.12335131e-09,-4.35494951e-09,-7.51705467e-09,-1.12873818e-08,-1.56132080e-08,-2.02846640e-08,-2.52209384e-08,-3.02326374e-08,-3.52614435e-08
1.60000000e+01,1.00000000e+00,1.40000000e+00,1.55000000e+11,2.60000000e-01,1.40024007e+01,-4.31736198e-10,-1.45556477e-09,-2.93454333e-09,-5.00062162e-09,-7.44984277e-09,-1.02487131e-08,-1.32646910e-08,-1.64459383e-08,-1.96727866e-08,-2.29067503e-08
1.60000000e+01,1.00000000e+00,1.40000000e+00,2.10000000e+11,3.00000000e-01,1.40024007e+01,-4.22395451e-10,-1.43420792e-09,-2.90018739e-09,-4.95314568e-09,-7.38923294e-09,-1.01749889e-08,-1.31779466e-08,-1.63464328e-08,-1.95605584e-08,-2.27815278e-08
1.60000000e+01,1.00000000e+00,1.40000000e+00,7.00000000e+10,3.40000000e-01,1.40024007e+01,-4.10151116e-10,-1.40616627e-09,-2.85502160e-09,-4.89065161e-09,-7.30939002e-09,-1.00778343e-08,-1.30636182e-08,-1.62152830e-08,-1.94126963e-08,-2.26167529e-08
1.60000000e+01,1.00000000e+00,1.40000000e+00,1.80000000e+10,1.80000000e-01,1.40024007e+01,-4.44191476e-10,-1.48411075e-09,-2.98048601e-09,-5.06407350e-09,-7.53082005e-09,-1.03472029e-08,-1.33805737e-08,-1.65788668e-08,-1.98228098e-08,-2.30745556e-08
1.60000000e+01,1.00000000e+00,1.40000000e+00,2.83000000e+10,4.00000000e-01,1.40024007e+01,-3.83482279e-10,-1.34459564e-09,-2.75540222e-09,-4.75233939e-09,-7.13231821e-09,-9.86215807e-09,-1.28097131e-08,-1.59240027e-08,-1.90844597e-08,-2.22515038e-08
1.60000000e+01,1.20000000e+00,8.00000000e-01,1.55000000e+11,2.60000000e-01,1.40024007e+01,-1.89026530e-09,-6.40469472e-09,-1.29449255e-08,-2.21045776e-08,-3.29748776e-08,-4.54070491e-08,-5.88089213e-08,-7.29476273e-08,-8.73043222e-08,-1.01739261e-07
1.60000000e+01,1.20000000e+00,8.00000000e-01,2.10000000e+11,3.00000000e-01,1.40024007e+01,-1.84941053e-09,-6.30495459e-09,-1.27794112e-08,-2.18719981e-08,-3.26749744e-08,-4.50398057e-08,-5.83748619e-08,-7.24488749e-08,-8.67420870e-08,-1.01114132e-07
1.60000000e+01,1.20000000e+00,8.00000000e-01,7.00000000e+10,3.40000000e-01,1.40024007e+01,-1.79463711e-09,-6.17235425e-09,-1.25600213e-08,-2.15639281e-08,-3.22778527e-08,-4.45536461e-08,-5.78004146e-08,-7.17890686e-08,-8.59986146e-08,-1.00287984e-07
1.60000000e+01,1.20000000e+00,8.00000000e-01,1.80000000e+10,1.80000000e-01,1.40024007e+01,-1.94370644e-09,-6.53750743e-09,-1.31668440e-08,-2.24172152e-08,-3.33785699e-08,-4.59018600e-08,-5.93941740e-08,-7.36204881e-08,-8.80632651e-08,-1.02583890e-07
1.60000000e+01,1.20000000e+00,8.00000000e-01,2.83000000e+10,4.00000000e-01,1.40024007e+01,-1.66943473e-09,-5.87116281e-09,-1.20624615e-08,-2.08647667e-08,-3.13760468e-08,-4.34494205e-08,-5.64958291e-08,-7.02914918e-08,-8.43123871e-08,-9.84160025e-08
1.60000000e+01,1.20000000e+00,1.00000000e+00,1.55000000e+11,2.60000000e-01,1.40024007e+01,-9.75159465e-10,-3.29736924e-09,-6.65807364e-09,-1.13606452e-08,-1.69392088e-08,-2.33173120e-08,-3.01918037e-08,-3.74437094e-08,-4.48048384e-08,-5.21986827e-08
1.60000000e+01,1.20000000e+00,1.00000000e+00,2.10000000e+11,3.00000000e-01,1.40024007e+01,-9.54289411e-10,-3.24776254e-09,-6.57682482e-09,-1.12473394e-08,-1.67937721e-08,-2.31397422e-08,-2.99823133e-08,-3.72031533e-08,-4.45336283e-08,-5.18968228e-08
1.60000000e+01,1.20000000e+00,1.00000000e+00,7.00000000e+10,3.40000000e-01,1.40024007e+01,-9.26532867e-10,-3.18218138e-09,-6.46963826e-09,-1.10979141e-08,-1.66020039e-08,-2.29056502e-08,-2.97062046e-08,-3.68862054e-08,-4.41764482e-08,-5.14995797e-08
1.60000000e+01,1.20000000e+00,1.00000000e+00,1.80000000e+10,1.80000000e-01,1.40024007e+01,-1.00257601e-09,-3.36351521e-09,-6.76705261e-09,-1.15129414e-08,-1.71349178e-08,-2.35564616e-08,-3.04741201e-08,-3.77680507e-08,-4.51707496e-08,-5.26064952e-08
1.60000000e+01,1.20000000e+00,1.00000000e+00,2.83000000e+10,4.00000000e-01,1.40024007e+01,-8.64301511e-10,-3.03548118e-09,-6.22988994e-09,-1.07632942e-08,-1.61722123e-08,-2.23808551e-08,-2.90872462e-08,-3.61760222e-08,-4.33766762e-08,-5.06110567e-08
1.60000000e+01,1.20000000e+00,1.20000000e+00,1.55000000e+11,2.60000000e-01,1.40024007e+01,-5.68158806e-10,-1.91741265e-09,-3.86814678e-09,-6.59567577e-09,-9.83018492e-09,-1.35273332e-08,-1.75117504e-08,-2.17147748e-08,-2.59795798e-08,-3.02587146e-08
1.60000000e+01,1.20000000e+00,1.20000000e+00,2.10000000e+11,3.00000000e-01,1.40024007e+01,-5.55990677e-10,-1.88902190e-09,-3.82205935e-09,-6.53171177e-09,-9.74831695e-09,-1.34275687e-08,-1.73942080e-08,-2.15798728e-08,-2.58274684e-08,-3.00892395e-08
1.60000000e+01,1.20000000e+00,1.20000000e+00,7.00000000e+10,3.40000000e-01,1.40024007e+01,-5.39956352e-10,-1.85173382e-09,-3.76158900e-09,-6.44776954e-09,-9.64086259e-09,-1.32966296e-08,-1.72399553e-08,-2.14028754e-08,-2.56279779e-08,-2.98671949e-08
1.60000000e+01,1.20000000e+00,1.20000000e+00,1.80000000e+10,1.80000000e-01,1.40024007e+01,-5.84270091e-10,-1.95541795e-09,-3.93010699e-09,-6.68178049e-09,-9.94046956e-09,-1.36618041e-08,-1.76702538e-08,-2.18967535e-08,-2.61849193e-08,-3.04879073e-08
1.60000000e+01,1.20000000e+00,1.20000000e+00,2.83000000e+10,4.00000000e-01,1.40024007e+01,-5.04685244e-10,-1.76957191e-09,-3.62813311e-09,-6.26214376e-09,-9.40294883e-09,-1.30065773e-08,-1.68982293e-08,-2.10108682e-08,-2.51864423e-08,-2.93763609e-08
1.60000000e+01,1.20000000e+00,1.40000000e+00,1.55000000e+11,2.60000000e-01,1.40024007e+01,-3.60229820e-10,-1.21323121e-09,-2.44528527e-09,-4.16664328e-09,-6.20728244e-09,-8.53923658e-09,-1.10521126e-08,-1.37028204e-08,-1.63914661e-08,-1.90858866e-08
1.60000000e+01,1.20000000e+00,1.40000000e+00,2.10000000e+11,3.00000000e-01,1.40024007e+01,-3.52473116e-10,-1.19539701e-09,-2.41653743e-09,-4.12688877e-09,-6.15650811e-09,-8.47745506e-09,-1.09794020e-08,-1.36194080e-08,-1.62973997e-08,-1.89809644e-08
1.60000000e+01,1.20000000e+00,1.40000000e+00,7.00000000e+10,3.40000000e-01,1.40024007e+01,-3.42337960e-10,-1.17211297e-09,-2.37899996e-09,-4.07493817e-09,-6.09012461e-09,-8.39666785e-09,-1.08843227e-08,-1.35103447e-08,-1.61744596e-08,-1.88440055e-08
1.60000000e+01,1.20000000e+00,1.40000000e+00,1.80000000e+10,1.80000000e-01,1.40024007e+01,-3.70586621e-10,-1.23720541e-09,-2.48402560e-09,-4.22023403e-09,-6.27574019e-09,-8.62255676e-09,-1.11501956e-08,-1.38153567e-08,-1.65184707e-08,-1.92278833e-08
1.60000000e+01,1.20000000e+00,1.40000000e+00,2.83000000e+10,4.00000000e-01,1.40024007e+01,-3.20403691e-10,-1.12146679e-09,-2.29709438e-09,-3.96126045e-09,-5.94461675e-09,-8.21945918e-09,-1.06757152e-08,-1.32710729e-08,-1.59049082e-08,-1.85441671e-08
1.60000000e+01,1.40000000e+00,8.00000000e-01,1.55000000e+11,2.60000000e-01,1.40024007e+01,-1.61865421e-09,-5.48040872e-09,-1.10752909e-08,-1.89137061e-08,-2.82179809e-08,-3.88609508e-08,-5.03355139e-08,-6.24427735e-08,-7.47375615e-08,-8.71003607e-08
1.60000000e+01,1.40000000e+00,8.00000000e-01,2.10000000e+11,3.00000000e-01,1.40024007e+01,-1.58261318e-09,-5.39119402e-09,-1.09260917e-08,-1.87028565e-08,-2.79451019e-08,-3.85260301e-08,-4.99391457e-08,-6.19871521e-08,-7.42240099e-08,-8.65297380e-08
1.60000000e+01,1.40000000e+00,8.00000000e-01,7.00000000e+10,3.40000000e-01,1.40024007e+01,-1.53448174e-09,-5.27333064e-09,-1.07297636e-08,-1.84257170e-08,-2.75866182e-08,-3.80862164e-08,-4.94188317e-08,-6.13893286e-08,-7.35504919e-08,-8.57818137e-08
1.60000000e+01,1.40000000e+00,8.00000000e-01,1.80000000e+10,1.80000000e-01,1.40024007e+01,-1.66595751e-09,-5.60007030e-09,-1.12771267e-08,-1.91999238e-08,-2.85890742e-08,-3.93169782e-08,-5.08756911e-08,-6.30641251e-08,-7.54383551e-08,-8.78796982e-08
1.60000000e+01,1.40000000e+00,8.00000000e-01,2.83000000e+10,4.00000000e-01,1.40024007e+01,-1.42521416e-09,-5.00822297e-09,-1.02893704e-08,-1.78038659e-08,-2.67818587e-08,-3.70987345e-08,-4.82508202e-08,-6.00482321e-08,-7.20408522e-08,-8.41070218e-08
1.60000000e+01,1.40000000e+00,1.00000000e+00,1.55000000e+11,2.60000000e-01,1.40024007e+01,-8.35956016e-10,-2.82393805e-09,-5.70088388e-09,-9.72765027e-09,-1.45051702e-08,-1.99679562e-08,-2.58563139e-08,-3.20685242e-08,-3.83745062e-08,-4.47088020e-08
1.60000000e+01,1.40000000e+00,1.00000000e+00,2.10000000e+11,3.00000000e-01,1.40024007e+01,-8.17804764e-10,-2.78030083e-09,-5.62900887e-09,-9.62706902e-09,-1.43757872e-08,-1.98097639e-08,-2.56695247e-08,-3.18539771e-08,-3.81326360e-08,-4.44397337e-08
1.60000000e+01,1.40000000e+00,1.00000000e+00,7.00000000e+10,3.40000000e-01,1.40024007e+01,-7.93727587e-10,-2.72291707e-09,-5.53479972e-09,-9.49534944e-09,-1.42064197e-08,-1.96027647e-08,-2.54251921e-08,-3.15734492e-08,-3.78165394e-08,-4.40883632e-08
1.60000000e+01,1.40000000e+00,1.00000000e+00,1.80000000e+10,1.80000000e-01,1.40024007e+01,-8.59826869e-10,-2.88246145e-09,-5.79804478e-09,-9.86403604e-09,-1.46809090e-08,-2.01830800e-08,-2.61105443e-08,-3.23607305e-08,-3.87041643e-08,-4.50759821e-08
1.60000000e+01,1.40000000e+00,1.00000000e+00,2.83000000e+10,4.00000000e-01,1.40024007e+01,-7.40031001e-10,-2.59563863e-09,-5.32614125e-09,-9.20341075e-09,-1.38308271e-08,-1.91436613e-08,-2.48833834e-08,-3.09517568e-08,-3.71165954e-08,-4.33111644e-08
1.60000000e+01,1.40000000e+00,1.20000000e+00,1.55000000e+11,2.60000000e-01,1.40024007e+01,-4.87382113e-10,-1.64295203e-09,-3.31353036e-09,-5.64986040e-09,-8.42071374e-09,-1.15880664e-08,-1.50016760e-08,-1.86028231e-08,-2.22569504e-08,-2.59234163e-08
1.60000000e+01,1.40000000e+00,1.20000000e+00,2.10000000e+11,3.00000000e-01,1.40024007e+01,-4.76897126e-10,-1.61824029e-09,-3.27323016e-09,-5.59379199e-09,-8.34884291e-09,-1.15003968e-08,-1.48983154e-08,-1.84841646e-08,-2.21231568e-08,-2.57744173e-08
